2.0000	1	2.8400e+02	0.10007	3512429.0	99.0
4.0000	1	2.8400e+02	0.10007	3506149.0	99.0
6.0000	1	2.8400e+02	0.10007	3499866.0	99.0
8.0000	1	2.8400e+02	0.10007	3493622.0	99.0
10.0000	1	2.8400e+02	0.10007	3487342.0	99.0
12.0000	1	2.8400e+02	0.10007	3481062.0	98.0
14.0000	1	2.8400e+02	0.10007	3474782.0	98.0
16.0000	1	2.8400e+02	0.10007	3468502.0	98.0
18.0000	1	2.8400e+02	0.10007	3462222.0	98.0
20.0000	1	2.8400e+02	0.10007	3455974.0	98.0
22.0000	1	2.8400e+02	0.10007	3449694.0	98.0
24.0000	1	2.8400e+02	0.10007	3443410.0	97.0
26.0000	1	2.8400e+02	0.10007	3437130.0	97.0
28.0000	1	2.8400e+02	0.10007	3430853.0	97.0
30.0000	1	2.8400e+02	0.10007	3424573.0	97.0
32.0000	1	2.8400e+02	0.10007	3418322.0	97.0
34.0000	1	2.8400e+02	0.10007	3412045.0	96.0
36.0000	1	2.8400e+02	0.10007	3405765.0	96.0
38.0000	1	2.8400e+02	0.10007	3399485.0	96.0
40.0000	1	2.8400e+02	0.10007	3393205.0	96.0
42.0000	1	2.8400e+02	0.10007	3386954.0	96.0
44.0000	1	2.8400e+02	0.10007	3380674.0	96.0
46.0000	1	2.8400e+02	0.10007	3374394.0	95.0
48.0000	1	2.8400e+02	0.10007	3368117.0	95.0
50.0000	1	2.8400e+02	0.10007	3361837.0	95.0
52.0000	1	2.8400e+02	0.10007	3355586.0	95.0
54.0000	1	2.8400e+02	0.10007	3349309.0	95.0
56.0000	1	2.8400e+02	0.10007	3343029.0	95.0
58.0000	1	2.8400e+02	0.10007	3336749.0	94.0
60.0000	1	2.8400e+02	0.10007	3330469.0	94.0
62.0000	1	2.8400e+02	0.10007	3324185.0	94.0
64.0000	1	2.8400e+02	0.10007	3317937.0	94.0
66.0000	1	2.8400e+02	0.10007	3311657.0	94.0
68.0000	1	2.8400e+02	0.10007	3305380.0	93.0
70.0000	1	2.8400e+02	0.10007	3299096.0	93.0
72.0000	1	2.8400e+02	0.10007	3292816.0	93.0
74.0000	1	2.8400e+02	0.10007	3286539.0	93.0
76.0000	1	2.8400e+02	0.10007	3280291.0	93.0
78.0000	1	2.8400e+02	0.10007	3274008.0	93.0
80.0000	1	2.8400e+02	0.10007	3267728.0	92.0
82.0000	1	2.8400e+02	0.10007	3261448.0	92.0
84.0000	1	2.8400e+02	0.10007	3255168.0	92.0
86.0000	1	2.8400e+02	0.10007	3248888.0	92.0
88.0000	1	2.8400e+02	0.10007	3242640.0	92.0
90.0000	1	2.8400e+02	0.10007	3236360.0	91.0
92.0000	1	2.8400e+02	0.10007	3230080.0	91.0
94.0000	1	2.8400e+02	0.10007	3223803.0	91.0
96.0000	1	2.8400e+02	0.10007	3217523.0	91.0
98.0000	1	2.8400e+02	0.10007	3211272.0	91.0
100.0000	1	2.8400e+02	0.10007	3204992.0	91.0
102.0000	1	2.8400e+02	0.10007	3198712.0	90.0
104.0000	1	2.8400e+02	0.10007	3192432.0	90.0
106.0000	1	2.8400e+02	0.10007	3186152.0	90.0
108.0000	1	2.8400e+02	0.10007	3179872.0	90.0
110.0000	1	2.8400e+02	0.10007	3173624.0	90.0
112.0000	1	2.8400e+02	0.10007	3167344.0	90.0
114.0000	1	2.8400e+02	0.10007	3161067.0	89.0
116.0000	1	2.8400e+02	0.10007	3154784.0	89.0
118.0000	1	2.8400e+02	0.10007	3148504.0	89.0
120.0000	1	2.8400e+02	0.10007	3142224.0	89.0
122.0000	1	2.8400e+02	0.10007	3135976.0	89.0
124.0000	1	2.8400e+02	0.10007	3129693.0	88.0
126.0000	1	2.8400e+02	0.10007	3123416.0	88.0
128.0000	1	2.8400e+02	0.10007	3117136.0	88.0
130.0000	1	2.8400e+02	0.10007	3110856.0	88.0
132.0000	1	2.8400e+02	0.10007	3104608.0	88.0
134.0000	1	2.8400e+02	0.10007	3098329.0	88.0
136.0000	1	2.8400e+02	0.10007	3092049.0	87.0
138.0000	1	2.8400e+02	0.10007	3085769.0	87.0
140.0000	1	2.8400e+02	0.10007	3079489.0	87.0
142.0000	1	2.8400e+02	0.10007	3073209.0	87.0
144.0000	1	2.8400e+02	0.10007	3066958.0	87.0
146.0000	1	2.8400e+02	0.10007	3060681.0	86.0
148.0000	1	2.8400e+02	0.10007	3054401.0	86.0
150.0000	1	2.8400e+02	0.10007	3048121.0	86.0
152.0000	1	2.8400e+02	0.10007	3041841.0	86.0
154.0000	1	2.8400e+02	0.10007	3035561.0	86.0
156.0000	1	2.8400e+02	0.10007	3029313.0	86.0
158.0000	1	2.8400e+02	0.10007	3023033.0	85.0
160.0000	1	2.8400e+02	0.10007	3016753.0	85.0
162.0000	1	2.8400e+02	0.10007	3010469.0	85.0
164.0000	1	2.8400e+02	0.10007	3004189.0	85.0
166.0000	1	2.8400e+02	0.10007	2997912.0	85.0
168.0000	1	2.8400e+02	0.10007	2991664.0	85.0
170.0000	1	2.8400e+02	0.10007	2985381.0	84.0
172.0000	1	2.8400e+02	0.10007	2979104.0	84.0
174.0000	1	2.8400e+02	0.10007	2972824.0	84.0
176.0000	1	2.8400e+02	0.10007	2966544.0	84.0
178.0000	1	2.8400e+02	0.10007	2960296.0	84.0
180.0000	1	2.8400e+02	0.10007	2954013.0	83.0
182.0000	1	2.8400e+02	0.10007	2947733.0	83.0
184.0000	1	2.8400e+02	0.10007	2941453.0	83.0
186.0000	1	2.8400e+02	0.10007	2935176.0	83.0
188.0000	1	2.8400e+02	0.10007	2928896.0	83.0
190.0000	1	2.8400e+02	0.10007	2922645.0	83.0
192.0000	1	2.8400e+02	0.10007	2916368.0	82.0
194.0000	1	2.8400e+02	0.10007	2910088.0	82.0
196.0000	1	2.8400e+02	0.10007	2903808.0	82.0
198.0000	1	2.8400e+02	0.10007	2897528.0	82.0
200.0000	1	2.8400e+02	0.10007	2891277.0	82.0
202.0000	1	2.8400e+02	0.10007	2884997.0	81.0
204.0000	1	2.8400e+02	0.10007	2878717.0	81.0
206.0000	1	2.8400e+02	0.10007	2872440.0	81.0
208.0000	1	2.8400e+02	0.10007	2866157.0	81.0
210.0000	1	2.8400e+02	0.10007	2859877.0	81.0
212.0000	1	2.8400e+02	0.10007	2853601.0	81.0
214.0000	1	2.8400e+02	0.10007	2847353.0	80.0
216.0000	1	2.8400e+02	0.10007	2841070.0	80.0
218.0000	1	2.8400e+02	0.10007	2834790.0	80.0
220.0000	1	2.8400e+02	0.10007	2828510.0	80.0
222.0000	1	2.8400e+02	0.10007	2822230.0	80.0
224.0000	1	2.8400e+02	0.10007	2815982.0	80.0
226.0000	1	2.8400e+02	0.10007	2809702.0	79.0
228.0000	1	2.8400e+02	0.10007	2803422.0	79.0
230.0000	1	2.8400e+02	0.10007	2797142.0	79.0
232.0000	1	2.8400e+02	0.10007	2790865.0	79.0
234.0000	1	2.8400e+02	0.10007	2784585.0	79.0
236.0000	1	2.8400e+02	0.10007	2778335.0	78.0
238.0000	1	2.8400e+02	0.10007	2772055.0	78.0
240.0000	1	2.8400e+02	0.10007	2765775.0	78.0
242.0000	1	2.8400e+02	0.10007	2759495.0	78.0
244.0000	1	2.8400e+02	0.10007	2753215.0	78.0
246.0000	1	2.8400e+02	0.10007	2746968.0	78.0
248.0000	1	2.8400e+02	0.10007	2740688.0	77.0
250.0000	1	2.8400e+02	0.10007	2734408.0	77.0
252.0000	1	2.8400e+02	0.10007	2728131.0	77.0
254.0000	1	2.8400e+02	0.10007	2721848.0	77.0
256.0000	1	2.8400e+02	0.10007	2715568.0	77.0
258.0000	1	2.8400e+02	0.10007	2709320.0	76.0
260.0000	1	2.8400e+02	0.10007	2703041.0	76.0
262.0000	1	2.8400e+02	0.10007	2696758.0	76.0
264.0000	1	2.8400e+02	0.10007	2690482.0	76.0
266.0000	1	2.8400e+02	0.10007	2684202.0	76.0
268.0000	1	2.8400e+02	0.10007	2677922.0	76.0
270.0000	1	2.8400e+02	0.10007	2671674.0	75.0
272.0000	1	2.8400e+02	0.10007	2665394.0	75.0
274.0000	1	2.8400e+02	0.10007	2659114.0	75.0
276.0000	1	2.8400e+02	0.10007	2652834.0	75.0
278.0000	1	2.8400e+02	0.10007	2646554.0	75.0
280.0000	1	2.8400e+02	0.10007	2640303.0	75.0
282.0000	1	2.8400e+02	0.10007	2634023.0	74.0
284.0000	1	2.8400e+02	0.10007	2627746.0	74.0
286.0000	1	2.8400e+02	0.10007	2621466.0	74.0
288.0000	1	2.8400e+02	0.10007	2615186.0	74.0
290.0000	1	2.8400e+02	0.10007	2608906.0	74.0
292.0000	1	2.8400e+02	0.10007	2602658.0	73.0
294.0000	1	2.8400e+02	0.10007	2596379.0	73.0
296.0000	1	2.8400e+02	0.10007	2590100.0	73.0
298.0001	1	2.8400e+02	0.10007	2583820.0	73.0
300.0001	1	2.8400e+02	0.10007	2577537.0	73.0
302.0001	1	2.8400e+02	0.10007	2571257.0	73.0
304.0001	1	2.8400e+02	0.10007	2565012.0	72.0
306.0001	1	2.8400e+02	0.10007	2558732.0	72.0
308.0001	1	2.8400e+02	0.10007	2552448.0	72.0
310.0001	1	2.8400e+02	0.10007	2546172.0	72.0
312.0001	1	2.8400e+02	0.10007	2539892.0	72.0
314.0001	1	2.8400e+02	0.10007	2533612.0	72.0
316.0001	1	2.8400e+02	0.10007	2527364.0	71.0
318.0001	1	2.8400e+02	0.10007	2521080.0	71.0
320.0001	1	2.8400e+02	0.10007	2514800.0	71.0
322.0001	1	2.8400e+02	0.10007	2508520.0	71.0
324.0001	1	2.8400e+02	0.10007	2502243.0	71.0
326.0001	1	2.8400e+02	0.10007	2495992.0	70.0
328.0001	1	2.8400e+02	0.10007	2489712.0	70.0
330.0001	1	2.8400e+02	0.10007	2483435.0	70.0
332.0001	1	2.8400e+02	0.10007	2477155.0	70.0
334.0001	1	2.8400e+02	0.10007	2470875.0	70.0
336.0001	1	2.8400e+02	0.10007	2464595.0	70.0
338.0001	1	2.8400e+02	0.10007	2458344.0	69.0
340.0001	1	2.8400e+02	0.10007	2452065.0	69.0
342.0001	1	2.8400e+02	0.10007	2445786.0	69.0
344.0001	1	2.8400e+02	0.10007	2439509.0	69.0
346.0001	1	2.8400e+02	0.10007	2433226.0	69.0
348.0001	1	2.8400e+02	0.10007	2426946.0	68.0
350.0001	1	2.8400e+02	0.10007	2420701.0	68.0
352.0001	1	2.8400e+02	0.10007	2414421.0	68.0
354.0001	1	2.8400e+02	0.10007	2408138.0	68.0
356.0001	1	2.8400e+02	0.10007	2401858.0	68.0
358.0001	1	2.8400e+02	0.10007	2395579.0	68.0
360.0001	1	2.8400e+02	0.10007	2389331.0	67.0
362.0001	1	2.8400e+02	0.10007	2383051.0	67.0
364.0001	1	2.8400e+02	0.10007	2376771.0	67.0
366.0001	1	2.8400e+02	0.10007	2370491.0	67.0
368.0001	1	2.8400e+02	0.10007	2364211.0	67.0
