     -999.000,     -999.000,         -999,     -999.000,     -999.000,         -999,     -999.000,     -999.000,     -999.000,     -999.000,     -999.000,     -999.000,         -999,         -999,       50.000,     -178.000,       -0.178,1617982629.766
     -999.000,     -999.000,         -999,     -999.000,     -999.000,         -999,     -999.000,     -999.000,     -999.000,     -999.000,     -999.000,     -999.000,         -999,         -999,       50.000,     -178.000,       -0.178,1617982630.796
