log_epoch_time	loop_time	pos_steps	pos_rev	pos_mm	dis_steps	dis_rev	dis_mm	spd_us/step	spd_step/s	spd_rev/s	spd_mm/s	direction	event_code	rep_rate_kHz	energy_nJ	energy_uJ	epoch_time
1637148208.08	1.44	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1637148209.11	2.45	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1637148210.14	3.48	-383	0.00	-1.00	239617	299.00	1198.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148211.19	4.55	-1419	-1.00	-7.00	238581	298.00	1192.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148212.21	5.56	-2406	-3.00	-12.00	237594	296.00	1187.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148213.31	6.67	-3481	-4.00	-17.00	236519	295.00	1182.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148214.32	7.68	-4467	-5.00	-22.00	235533	294.00	1177.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148215.40	8.75	-5514	-6.00	-27.00	234486	293.00	1172.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148216.53	9.88	-6609	-8.00	-33.00	233391	291.00	1166.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148217.54	10.90	-7606	-9.00	-38.00	232394	290.00	1161.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148218.59	11.95	-8623	-10.00	-43.00	231377	289.00	1156.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148219.62	12.98	-9628	-12.00	-48.00	230372	287.00	1151.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148220.65	14.02	-10635	-13.00	-53.00	229365	286.00	1146.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148221.67	15.04	-11631	-14.00	-58.00	228369	285.00	1141.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1637148222.72	16.08	-12647	-15.00	-63.00	227353	284.00	1136.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
