log_epoch_time	loop_time	pos_steps	pos_rev	pos_mm	dis_steps	dis_rev	dis_mm	spd_us/step	spd_step/s	spd_rev/s	spd_mm/s	direction	event_code	rep_rate_kHz	energy_nJ	energy_uJ	epoch_time
1770371744.78	1.47	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371745.80	2.52	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371746.96	3.63	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371748.08	4.76	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371749.28	5.93	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371750.28	6.96	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371751.41	8.09	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371752.53	9.21	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371753.69	10.37	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371754.77	11.46	0	0.00	0.00	0	0.00	0.00	1000	1000.00	1.25	5.00	1	0	-999.00	-999.00	-999.00	-999.00
1770371755.86	12.54	-666	0.00	-3.00	239334	299.00	1196.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371757.00	13.69	-1794	-2.00	-8.00	238206	297.00	1191.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371758.08	14.79	-2862	-3.00	-14.00	237138	296.00	1185.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371759.20	15.91	-3960	-4.00	-19.00	236040	295.00	1180.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371760.36	17.05	-5066	-6.00	-25.00	234934	293.00	1174.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371761.51	18.20	-6194	-7.00	-30.00	233806	292.00	1169.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371762.52	19.20	-7165	-8.00	-35.00	232835	291.00	1164.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371763.67	20.36	-8302	-10.00	-41.00	231698	289.00	1158.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371764.79	21.48	-9399	-11.00	-46.00	230601	288.00	1153.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371765.96	22.65	-10534	-13.00	-52.00	229466	286.00	1147.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371767.13	23.82	-11680	-14.00	-58.00	228320	285.00	1141.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371768.31	24.99	-12816	-16.00	-64.00	227184	283.00	1135.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371769.36	26.04	-13845	-17.00	-69.00	226155	282.00	1130.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371770.37	27.05	-14826	-18.00	-74.00	225174	281.00	1125.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371771.42	28.10	-15855	-19.00	-79.00	224145	280.00	1120.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371772.50	29.16	-16893	-21.00	-84.00	223107	278.00	1115.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371773.63	30.31	-18009	-22.00	-90.00	221991	277.00	1109.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371774.75	31.42	-19097	-23.00	-95.00	220903	276.00	1104.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371775.81	32.50	-20144	-25.00	-100.00	219856	274.00	1099.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371776.99	33.67	-21289	-26.00	-106.00	218711	273.00	1093.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371778.11	34.79	-22376	-27.00	-111.00	217624	272.00	1088.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371779.24	35.92	-23484	-29.00	-117.00	216516	270.00	1082.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371780.34	37.03	-24571	-30.00	-122.00	215429	269.00	1077.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371781.43	38.12	-25629	-32.00	-128.00	214371	267.00	1071.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371782.52	39.19	-26678	-33.00	-133.00	213322	266.00	1066.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371783.62	40.27	-27726	-34.00	-138.00	212274	265.00	1061.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371784.71	41.39	-28823	-36.00	-144.00	211177	263.00	1055.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371785.86	42.55	-29949	-37.00	-149.00	210051	262.00	1050.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371786.91	43.66	-31036	-38.00	-155.00	208964	261.00	1044.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371788.12	44.80	-32152	-40.00	-160.00	207848	259.00	1039.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371789.16	45.90	-33217	-41.00	-166.00	206783	258.00	1033.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371790.27	46.94	-34237	-42.00	-171.00	205763	257.00	1028.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371791.41	48.12	-35384	-44.00	-176.00	204616	255.00	1023.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371792.45	49.16	-36403	-45.00	-182.00	203597	254.00	1017.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371793.58	50.27	-37480	-46.00	-187.00	202520	253.00	1012.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371794.75	51.43	-38617	-48.00	-193.00	201383	251.00	1006.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371795.78	52.52	-39684	-49.00	-198.00	200316	250.00	1001.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371796.89	53.64	-40773	-50.00	-203.00	199227	249.00	996.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371797.98	54.66	-41772	-52.00	-208.00	198228	247.00	991.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371799.02	55.79	-42868	-53.00	-214.00	197132	246.00	985.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371800.16	56.92	-43973	-54.00	-219.00	196027	245.00	980.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371801.18	57.96	-44982	-56.00	-224.00	195018	243.00	975.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371802.23	59.00	-45999	-57.00	-229.00	194001	242.00	970.00	1000	1000.00	1.25	5.00	-1	4	-999.00	-999.00	-999.00	-999.00
1770371803.27	60.02	-45458	-56.00	-227.00	239365	299.00	1196.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371804.28	61.05	-44460	-55.00	-222.00	238367	297.00	1191.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371805.37	62.11	-43423	-54.00	-217.00	237330	296.00	1186.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371806.40	63.17	-42395	-52.00	-211.00	236302	295.00	1181.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371807.56	64.32	-41271	-51.00	-206.00	235178	293.00	1175.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371808.61	65.39	-40233	-50.00	-201.00	234140	292.00	1170.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371809.62	66.40	-39244	-49.00	-196.00	233151	291.00	1165.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371810.63	67.40	-38265	-47.00	-191.00	232172	290.00	1160.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371811.70	68.49	-37207	-46.00	-186.00	231114	288.00	1155.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371812.82	69.59	-36131	-45.00	-180.00	230038	287.00	1150.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371813.93	70.70	-35052	-43.00	-175.00	228959	286.00	1144.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371815.05	71.83	-33948	-42.00	-169.00	227855	284.00	1139.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371816.06	72.83	-32971	-41.00	-164.00	226878	283.00	1134.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371817.08	73.87	-31964	-39.00	-159.00	225871	282.00	1129.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371818.23	74.99	-30868	-38.00	-154.00	224775	280.00	1123.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371819.41	76.17	-29723	-37.00	-148.00	223630	279.00	1118.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371820.51	77.29	-28627	-35.00	-143.00	222534	278.00	1112.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371821.51	78.28	-27668	-34.00	-138.00	221575	276.00	1107.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371822.62	79.41	-26564	-33.00	-132.00	220471	275.00	1102.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371823.71	80.50	-25498	-31.00	-127.00	219405	274.00	1097.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371824.71	81.50	-24530	-30.00	-122.00	218437	273.00	1092.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371825.77	82.55	-23500	-29.00	-117.00	217407	271.00	1087.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371826.78	83.59	-22491	-28.00	-112.00	216398	270.00	1081.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371827.81	84.61	-21493	-26.00	-107.00	215400	269.00	1077.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371828.83	85.61	-20515	-25.00	-102.00	214422	268.00	1072.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371829.97	86.77	-19388	-24.00	-96.00	213295	266.00	1066.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371830.98	87.76	-18419	-23.00	-92.00	212326	265.00	1061.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371832.13	88.92	-17295	-21.00	-86.00	211202	264.00	1056.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
1770371833.14	89.92	-16317	-20.00	-81.00	210224	262.00	1051.00	1000	1000.00	1.25	5.00	1	4	-999.00	-999.00	-999.00	-999.00
